stuno	oper	courseid	logid
1069815913030139	63	182	4
1069815913030139	63	23	5
1069815913030139	63	5	6
1069815913030139	66	23	2
1069815913030139	66	182	2
1069815913030139	66	5	6
1069815913030139	67	182	3
1069815913030139	67	5	5
1069815913030139	67	23	5
1069815913030139	68	5	1
1069815913030139	68	23	1
1069815913030139	68	182	1
1069815913030139	69	5	1
1069815913030139	69	23	1
1069815913030139	69	182	1
1069815913030139	70	5	1
1069815913030139	70	23	1
1069815913030139	70	182	1
1069815913030139	71	5	1
1069815913030139	71	23	1
1069815913030139	71	182	1
1069815913030143	4	5	1
1069815913030143	63	182	2
1069815913030143	63	23	3
1069815913030143	63	5	6
1069815913030143	64	5	1
1069815913030143	64	23	1
1069815913030143	64	182	1
1069815913030143	67	182	1
1069815913030143	67	5	2
1069815913030143	67	23	2
1069815913030143	68	5	1
1069815913030143	68	23	1
1069815913030143	68	182	3
1069815913030143	69	5	1
1069815913030143	69	23	1
1069815913030143	69	182	2
1069815913030143	70	5	1
1069815913030143	70	23	1
1069815913030143	70	182	1
1069815913030143	71	5	1
1069815913030143	71	23	1
1069815913030143	71	182	1
1069815913030145	4	5	1
1069815913030145	4	23	1
1069815913030145	17	5	1
1069815913030145	63	182	2
1069815913030145	63	23	4
1069815913030145	63	5	5
1069815913030145	66	5	2
1069815913030145	67	23	2
1069815913030145	67	182	2
1069815913030145	67	5	5
1069815913030145	68	23	5
1069815913030145	68	182	5
1069815913030145	68	5	11
1069815913030145	69	5	2
1069815913030145	69	23	2
1069815913030145	69	182	2
1069815913030145	70	5	1
1069815913030145	70	23	1
1069815913030145	70	182	1
1069815913030145	71	5	1
1069815913030145	71	23	1
1069815913030145	71	182	1
1069815913030148	4	5	1
1069815913030148	4	23	1
1069815913030148	4	182	2
1069815913030148	17	23	1
1069815913030148	63	5	2
1069815913030148	63	23	3
1069815913030148	63	182	3
1069815913030148	64	182	1
1069815913030148	67	5	2
1069815913030148	67	23	2
1069815913030148	67	182	2
1069815913030148	68	5	1
1069815913030148	68	23	1
1069815913030148	68	182	1
1069815913030148	69	5	1
1069815913030148	69	23	1
1069815913030148	69	182	1
1069815913030148	70	23	1
1069815913030148	71	23	1
1069815913030162	4	182	2
1069815913030162	17	5	1
1069815913030162	63	23	2
1069815913030162	63	182	3
1069815913030162	63	5	4
1069815913030162	67	23	2
1069815913030162	67	182	2
1069815913030162	67	5	4
1069815913030162	68	182	1
1069815913030162	68	23	2
1069815913030162	68	5	5
1069815913030162	69	182	1
1069815913030162	69	23	2
1069815913030162	69	5	26
1069815913030162	70	23	1
1069815913030162	70	182	1
1069815913030162	70	5	2
1069815913030162	71	5	1
1069815913030162	71	23	1
1069815913030162	71	182	1
1069815913030180	17	182	2
1069815913030183	17	5	1
1069815913030183	17	182	5
1069815913030183	17	23	7
1069815913030183	62	23	1
1069815913030183	63	23	1
1069815913030183	64	23	1
1069815913030184	4	182	2
1069815913030184	63	182	2
1069815913030218	17	182	1
1069815913030246	1	23	1
1069815913030246	2	23	1
1069815913030246	17	182	1
1069815913030259	4	5	10
1069815913030259	4	182	12
1069815913030259	4	23	17
1069815913030259	17	5	1
1069815913030259	17	23	1
1069815913030259	17	182	1
1069815913030259	63	5	13
1069815913030259	63	182	14
1069815913030259	63	23	20
1069815913030259	67	5	3
1069815913030259	67	23	3
1069815913030259	67	182	3
1069815913030259	68	5	1
1069815913030259	68	23	1
1069815913030259	68	182	1
1069815913030259	69	5	1
1069815913030259	69	23	1
1069815913030259	69	182	2
1069815913030259	70	5	1
1069815913030259	70	23	1
1069815913030259	70	182	1
1069815913030259	71	5	1
1069815913030259	71	23	1
1069815913030259	71	182	1
1069815913030259	75	182	10
1069815913030259	75	23	18
1069815913030259	75	5	20
1069815913030259	76	182	14
1069815913030259	76	23	15
1069815913030259	76	5	18
1069815913030261	17	23	1
1069815913030261	60	23	1
1069815913030271	17	5	1
1069815913030273	4	182	1
1069815913030273	74	182	1
1069815913030278	17	5	1
1069815913030278	17	23	2
1069815913030278	17	182	2
1069815913030278	63	23	2
1069815913030278	63	182	2
1069815913030278	66	182	1
1069815913030278	67	23	2
1069815913030278	67	182	2
1069815913030278	68	23	1
1069815913030278	68	182	1
1069815913030278	69	23	1
1069815913030278	69	182	1
1069815913030278	70	182	1
1069815913030278	70	23	2
1069815913030278	71	23	1
1069815913030278	71	182	1
1069815913030297	63	5	1
1069815913030297	63	23	1
1069815913030297	63	182	1
1069815913030297	67	5	1
1069815913030297	67	23	1
1069815913030297	67	182	1
1069815913030306	4	5	1
1069815913030306	4	182	1
1069815913030306	63	23	3
1069815913030306	63	182	3
1069815913030306	63	5	8
1069815913030306	64	5	1
1069815913030306	66	5	1
1069815913030306	67	23	2
1069815913030306	67	182	2
1069815913030306	67	5	6
1069815913030306	68	5	1
1069815913030306	68	23	1
1069815913030306	68	182	1
1069815913030306	69	5	1
1069815913030306	69	23	1
1069815913030306	69	182	1
1069815913030306	70	5	2
1069815913030306	70	23	2
1069815913030306	70	182	2
1069815913030306	71	5	2
1069815913030306	71	23	2
1069815913030306	71	182	2
1069815913030321	4	182	19
1069815913030321	4	23	20
1069815913030321	4	5	24
1069815913030321	63	182	25
1069815913030321	63	5	30
1069815913030321	63	23	30
1069815913030321	67	182	5
1069815913030321	67	23	7
1069815913030321	67	5	8
1069815913030321	68	182	2
1069815913030321	68	5	3
1069815913030321	68	23	3
1069815913030321	69	182	2
1069815913030321	69	5	3
1069815913030321	69	23	3
1069815913030321	70	5	1
1069815913030321	70	23	1
1069815913030321	70	182	1
1069815913030321	71	5	1
1069815913030321	71	23	1
1069815913030321	71	182	1
1069815913030321	75	5	19
1069815913030321	75	23	30
1069815913030321	75	182	35
1069815913030321	76	5	6
1069815913030321	76	23	16
1069815913030321	76	182	27
1069815913030321	77	182	1
1069815913030321	77	5	2
1069815913030321	77	23	2
1069815913030325	17	23	1
1069815913030335	4	23	10
1069815913030335	4	5	13
1069815913030335	4	182	15
1069815913030335	63	23	9
1069815913030335	63	5	14
1069815913030335	63	182	14
1069815913030335	67	5	1
1069815913030335	67	23	1
1069815913030335	67	182	1
1069815913030335	68	5	1
1069815913030335	68	23	1
1069815913030335	68	182	1
1069815913030335	69	5	1
1069815913030335	69	182	1
1069815913030335	69	23	2
1069815913030335	70	5	1
1069815913030335	70	23	1
1069815913030335	70	182	1
1069815913030335	71	5	1
1069815913030335	71	23	1
1069815913030335	71	182	1
1069815913030335	75	23	5
1069815913030335	75	5	13
1069815913030335	75	182	21
1069815913030335	76	5	15
1069815913030335	76	23	20
1069815913030335	76	182	23
1069815913030335	78	182	3
1069815913090023	4	5	1
1069815913090023	4	23	1
1069815913090023	63	182	2
1069815913090023	63	5	4
1069815913090023	63	23	4
1069815913090023	66	5	1
1069815913090023	66	23	1
1069815913090023	67	182	2
1069815913090023	67	23	3
1069815913090023	67	5	4
1069815913090023	68	5	2
1069815913090023	68	23	2
1069815913090023	68	182	2
1069815913090023	69	23	2
1069815913090023	69	182	2
1069815913090023	69	5	3
1069815913090023	70	5	1
1069815913090023	70	23	1
1069815913090023	70	182	1
1069815913090023	71	5	1
1069815913090023	71	23	1
1069815913090023	71	182	1
1069815913090029	4	182	1
1069815913090029	63	23	2
1069815913090029	63	182	3
1069815913090029	66	23	1
1069815913090029	66	182	1
1069815913090029	67	23	2
1069815913090029	67	182	2
1069815913090029	68	23	1
1069815913090029	68	182	1
1069815913090029	69	182	1
1069815913090029	69	23	2
1069815913090029	70	23	1
1069815913090029	70	182	1
1069815913090029	71	23	1
1069815913090029	71	182	1
1069815913090031	4	23	5
1069815913090031	4	182	6
1069815913090031	17	182	1
1069815913090031	63	23	11
1069815913090031	63	182	12
1069815913090031	67	23	4
1069815913090031	67	182	4
1069815913090031	68	182	1
1069815913090031	68	23	2
1069815913090031	69	182	1
1069815913090031	69	23	2
1069815913090031	70	23	1
1069815913090031	70	182	2
1069815913090031	71	23	1
1069815913090031	71	182	1
1069815913090031	75	182	2
1069815913090031	76	182	1
1069815913090032	17	5	2
1069815913090032	17	23	3
1069815913090032	17	182	5
1069815913090032	62	23	1
1069815913090032	63	182	8
1069815913090032	63	23	9
1069815913090032	64	182	2
1069815913090032	64	23	7
1069815913090032	66	23	3
1069815913090032	66	182	3
1069815913090032	67	23	5
1069815913090032	67	182	5
1069815913090032	70	23	1
1069815913090032	70	182	1
1069815913090032	71	23	1
1069815913090032	71	182	1
1069815913090075	4	182	1
1069815913090075	63	23	2
1069815913090075	63	182	2
1069815913090075	67	23	2
1069815913090075	67	182	2
1069815913090075	68	23	1
1069815913090075	68	182	1
1069815913090075	69	23	1
1069815913090075	69	182	1
1069815913090075	70	23	1
1069815913090075	70	182	1
1069815913090075	71	23	1
1069815913090075	71	182	1
1069815913090106	4	23	1
1069815913090106	4	182	1
1069815913090106	63	23	3
1069815913090106	63	182	3
1069815913090106	67	23	2
1069815913090106	67	182	2
1069815913090106	68	23	1
1069815913090106	68	182	1
1069815913090106	69	23	1
1069815913090106	69	182	1
1069815913090106	70	23	1
1069815913090106	70	182	1
1069815913090106	71	23	1
1069815913090106	71	182	1
1069815913090106	75	23	2
1069815913090111	4	5	10
1069815913090111	4	23	10
1069815913090111	4	182	11
1069815913090111	63	23	11
1069815913090111	63	182	12
1069815913090111	63	5	13
1069815913090111	66	5	1
1069815913090111	66	23	1
1069815913090111	66	182	1
1069815913090111	67	182	1
1069815913090111	67	23	2
1069815913090111	67	5	3
1069815913090111	68	5	1
1069815913090111	68	23	1
1069815913090111	68	182	1
1069815913090111	69	5	1
1069815913090111	69	23	1
1069815913090111	69	182	1
1069815913090111	75	5	7
1069815913090111	75	23	12
1069815913090111	75	182	43
1069815913090111	76	5	7
1069815913090111	76	23	14
1069815913090111	76	182	16
1069815913090111	77	23	1
1069815913090111	78	5	94
1069815913090111	78	23	100
1069815913090111	78	182	742
1069815913090112	4	23	1
1069815913090112	63	5	1
1069815913090112	63	182	2
1069815913090112	63	23	4
1069815913090112	66	5	1
1069815913090112	66	23	2
1069815913090112	66	182	2
1069815913090112	67	5	1
1069815913090112	67	23	2
1069815913090112	67	182	3
1069815913090112	68	5	1
1069815913090112	68	23	1
1069815913090112	68	182	1
1069815913090112	69	5	1
1069815913090112	69	23	1
1069815913090112	69	182	1
1069815913090112	70	23	1
1069815913090112	70	182	1
1069815913090112	70	5	2
1069815913090112	71	23	1
1069815913090112	71	182	1
1069815913090112	71	5	2
1069815913090117	4	23	5
1069815913090117	4	182	5
1069815913090117	17	23	1
1069815913090117	63	182	4
1069815913090117	63	23	5
1069815913090117	64	23	1
1069815913090117	67	23	2
1069815913090117	67	182	2
1069815913090117	68	23	1
1069815913090117	68	182	2
1069815913090117	69	23	1
1069815913090117	69	182	2
1069815913090117	70	23	1
1069815913090117	70	182	1
1069815913090117	71	23	1
1069815913090117	71	182	1
1069815913090117	75	23	1
1069815913090133	4	5	2
1069815913090133	63	5	2
1069815913090133	66	5	1
1069815913090133	78	5	1
1069815913090186	4	5	1
1069815913090186	4	23	1
1069815913090186	4	182	1
1069815913090186	63	23	2
1069815913090186	63	182	2
1069815913090186	63	5	3
1069815913090186	67	5	1
1069815913090186	67	23	1
1069815913090186	68	5	1
1069815913090186	68	23	1
1069815913090186	68	182	1
1069815913090186	69	23	1
1069815913090186	69	182	1
1069815913090186	69	5	2
1069815913090186	75	23	1
1069815913090186	75	182	1
1069815913090186	75	5	2
1069815913090186	76	5	2
1069815913090186	79	5	1
1069815913090212	4	5	8
1069815913090212	63	23	1
1069815913090212	63	182	1
1069815913090212	63	5	11
1069815913090212	67	5	1
1069815913090212	67	23	1
1069815913090212	67	182	1
1069815913090212	68	5	1
1069815913090212	68	23	1
1069815913090212	68	182	1
1069815913090212	69	5	1
1069815913090212	69	23	1
1069815913090212	69	182	1
1069815913090212	75	5	7
1069815913090212	76	5	7
1069815913090223	4	5	1
1069815913090223	4	182	1
1069815913090223	4	23	5
1069815913090223	63	5	2
1069815913090223	63	182	2
1069815913090223	63	23	5
1069815913090223	67	5	1
1069815913090223	67	23	1
1069815913090223	67	182	1
1069815913090223	68	5	1
1069815913090223	68	23	1
1069815913090223	68	182	1
1069815913090223	69	5	1
1069815913090223	69	23	1
1069815913090223	69	182	1
1069815913090223	70	5	1
1069815913090223	70	23	1
1069815913090223	70	182	1
1069815913090223	71	5	1
1069815913090223	71	23	1
1069815913090223	71	182	1
1069815913090223	75	5	1
1069815913090223	75	182	1
1069815913090223	75	23	7
1069815913090223	76	23	3
1069815913090231	4	23	1
1069815913090231	17	5	1
1069815913090231	62	182	1
1069815913090231	63	23	3
1069815913090231	63	182	3
1069815913090231	64	182	1
1069815913090231	64	23	2
1069815913090231	67	182	1
1069815913090231	67	23	2
1069815913090231	68	23	1
1069815913090231	68	182	1
1069815913090231	69	23	1
1069815913090231	69	182	1
1069815913090231	70	23	1
1069815913090231	70	182	1
1069815913090231	71	23	1
1069815913090231	71	182	1
1069815913090231	75	23	1
1069815913090273	4	23	30
1069815913090273	4	182	37
1069815913090273	17	182	2
1069815913090273	62	182	1
1069815913090273	63	5	1
1069815913090273	63	23	20
1069815913090273	63	182	39
1069815913090273	64	182	3
1069815913090273	64	23	4
1069815913090273	66	182	1
1069815913090273	66	23	2
1069815913090273	67	23	4
1069815913090273	67	182	4
1069815913090273	68	23	1
1069815913090273	68	182	1
1069815913090273	69	23	1
1069815913090273	69	182	1
1069815913090273	70	23	1
1069815913090273	70	182	1
1069815913090273	71	23	1
1069815913090273	71	182	1
1069815913090273	75	23	10
1069815913090273	75	182	18
1069815913090273	76	23	20
1069815913090273	76	182	20
1069815913090273	77	182	1
1069815913090311	4	23	1
1069815913090311	4	182	1
1069815913090311	63	23	1
1069815913090311	63	182	1
1069815913090311	75	23	1
1069815913090311	76	23	1
1069815913090320	63	23	2
1069815913090320	63	182	3
1069815913090320	66	182	1
1069815913090320	67	23	2
1069815913090320	67	182	3
1069815913090320	68	182	1
1069815913090320	68	23	2
1069815913090320	69	23	1
1069815913090320	69	182	1
1069815913090320	70	23	1
1069815913090320	70	182	1
1069815913090320	71	23	1
1069815913090320	71	182	2
1069815913090350	63	182	1
1069815913090350	67	182	1
1069815913090350	68	23	1
1069815913090350	68	182	1
1069815913090350	69	182	1
1069815913090350	69	23	2
1069815913090350	70	23	1
1069815913090350	70	182	1
1069815913090350	71	23	1
1069815913090350	71	182	1
1069815913090362	63	23	2
1069815913090362	63	182	2
1069815913090362	63	5	3
1069815913090362	66	5	1
1069815913090362	67	23	2
1069815913090362	67	182	2
1069815913090362	67	5	4
1069815913090362	68	23	1
1069815913090362	68	182	1
1069815913090362	68	5	2
1069815913090362	69	23	1
1069815913090362	69	182	1
1069815913090362	69	5	2
1069815913090362	70	23	2
1069815913090362	70	182	2
1069815913090362	70	5	3
1069815913090362	71	5	1
1069815913090362	71	23	1
1069815913090362	71	182	1
1069815913090393	4	5	2
1069815913090393	63	182	1
1069815913090393	63	23	4
1069815913090393	63	5	6
1069815913090393	66	23	1
1069815913090393	67	182	1
1069815913090393	67	5	2
1069815913090393	67	23	2
1069815913090393	68	23	1
1069815913090393	68	182	1
1069815913090393	68	5	4
1069815913090393	69	23	1
1069815913090393	69	182	1
1069815913090393	69	5	5
1069815913090393	70	23	2
1069815913090393	70	182	2
1069815913090393	70	5	5
1069815913090393	71	23	1
1069815913090393	71	182	1
1069815913090393	71	5	2
1069815913090393	75	5	2
1069815913090393	76	5	4
1069815913090406	4	5	1
1069815913090406	4	23	13
1069815913090406	4	182	15
1069815913090406	62	23	1
1069815913090406	63	23	13
1069815913090406	63	182	16
1069815913090406	64	23	1
1069815913090406	66	182	1
1069815913090406	67	23	2
1069815913090406	67	182	4
1069815913090406	68	23	1
1069815913090406	68	182	1
1069815913090406	69	23	1
1069815913090406	69	182	1
1069815913090406	70	23	1
1069815913090406	70	182	1
1069815913090406	71	23	1
1069815913090406	71	182	1
1069815913090406	74	5	1
1069815913090406	75	182	6
1069815913090406	75	23	11
1069815913090406	76	182	5
1069815913090406	76	23	11
1069815913090409	4	182	1
1069815913090409	4	23	2
1069815913090409	17	5	2
1069815913090409	62	23	3
1069815913090409	63	182	3
1069815913090409	63	23	5
1069815913090409	64	23	3
1069815913090409	67	182	2
1069815913090409	67	23	7
1069815913090409	68	182	1
1069815913090409	68	23	2
1069815913090409	69	182	1
1069815913090409	69	23	2
1069815913090409	70	23	3
1069815913090409	70	182	4
1069815913090409	71	23	2
1069815913090409	71	182	4
1069815913090409	75	182	2
1069815913090409	76	182	1
1069815913090409	78	182	2
1069815914030017	4	23	1
1069815914030017	17	5	1
1069815914030017	63	23	2
1069815914030017	75	23	3
1069815914030017	76	23	3
1069815914030017	77	23	1
1069815914030017	78	23	1
1069815914030017	79	23	2
1069815914030019	60	23	1
1069815914030020	4	23	1
1069815914030020	4	182	1
1069815914030020	17	5	2
1069815914030020	62	182	2
1069815914030020	63	23	1
1069815914030020	63	182	4
1069815914030020	64	182	1
1069815914030020	66	182	1
1069815914030020	67	23	1
1069815914030020	67	182	1
1069815914030020	68	23	1
1069815914030020	68	182	1
1069815914030020	69	23	1
1069815914030020	69	182	1
1069815914030020	70	23	1
1069815914030020	70	182	1
1069815914030020	71	23	1
1069815914030020	71	182	1
1069815914030020	75	182	2
1069815914030020	76	182	2
1069815914030020	78	182	2
1069815914030073	4	182	1
1069815914030073	55	5	1
1069815914030073	60	5	1
1069815914030073	63	23	2
1069815914030073	63	182	2
1069815914030073	66	182	1
1069815914030073	67	23	1
1069815914030073	67	182	1
1069815914030073	68	23	1
1069815914030073	68	182	1
1069815914030073	69	23	1
1069815914030073	69	182	1
1069815914030073	70	23	1
1069815914030073	70	182	1
1069815914030073	71	23	1
1069815914030073	71	182	1
1069815914030084	4	5	5
1069815914030084	4	23	5
1069815914030084	4	182	5
1069815914030084	17	5	1
1069815914030084	62	23	1
1069815914030084	62	182	1
1069815914030084	63	5	5
1069815914030084	63	23	7
1069815914030084	63	182	8
1069815914030084	64	23	1
1069815914030084	64	182	1
1069815914030084	67	5	2
1069815914030084	67	23	2
1069815914030084	67	182	2
1069815914030084	68	23	2
1069815914030084	68	182	2
1069815914030084	69	23	2
1069815914030084	69	182	2
1069815914030084	75	23	5
1069815914030084	75	182	7
1069815914030084	76	23	3
1069815914030084	76	182	7
1069815914030104	4	23	1
1069815914030104	4	182	2
1069815914030104	17	5	6
1069815914030104	63	5	1
1069815914030104	63	23	1
1069815914030104	63	182	3
1069815914030104	64	23	2
1069815914030104	64	182	3
1069815914030104	66	23	1
1069815914030104	66	182	1
1069815914030104	67	23	1
1069815914030104	67	182	1
1069815914030104	68	23	1
1069815914030104	68	182	1
1069815914030104	69	23	1
1069815914030104	69	182	1
1069815914030104	70	23	1
1069815914030104	70	182	1
1069815914030104	71	23	1
1069815914030104	71	182	1
1069815914030118	4	23	2
1069815914030118	17	5	2
1069815914030118	63	182	1
1069815914030118	63	23	4
1069815914030118	67	23	1
1069815914030118	75	23	6
1069815914030118	76	23	4
1069815914030118	78	23	9
1069815914030128	17	5	3
1069815914030141	17	5	1
1069815914030146	17	5	2
1069815914030154	4	23	2
1069815914030154	17	5	3
1069815914030154	60	5	1
1069815914030154	63	23	2
1069815914030154	75	23	2
1069815914030154	76	23	2
1069815914030154	78	23	2
1069815914030256	17	5	7
1069815914030303	1	23	1
1069815914030303	2	23	1
1069815914030303	4	182	16
1069815914030303	4	23	18
1069815914030303	63	182	20
1069815914030303	63	23	22
1069815914030303	67	23	3
1069815914030303	67	182	3
1069815914030303	68	5	1
1069815914030303	68	23	1
1069815914030303	68	182	1
1069815914030303	69	5	1
1069815914030303	69	23	1
1069815914030303	69	182	1
1069815914030303	70	23	1
1069815914030303	70	182	1
1069815914030303	71	23	1
1069815914030303	71	182	1
1069815914030303	75	182	2
1069815914030303	75	23	4
1069815914030303	76	182	1
1069815914030303	76	23	2
1069815914030342	4	182	17
1069815914030342	4	23	19
1069815914030342	62	23	1
1069815914030342	62	182	3
1069815914030342	63	182	19
1069815914030342	63	23	22
1069815914030342	64	182	1
1069815914030342	67	23	1
1069815914030342	67	182	2
1069815914030342	68	23	1
1069815914030342	68	182	2
1069815914030342	69	23	2
1069815914030342	69	182	2
1069815914030342	70	23	1
1069815914030342	70	182	1
1069815914030342	71	23	1
1069815914030342	71	182	1
1069815914030342	75	182	29
1069815914030342	75	23	35
1069815914030342	76	182	23
1069815914030342	76	23	29
1069815914030342	77	23	1
1069815914030342	77	182	3
1069815914030342	79	182	3
1069815914030410	4	182	1
1069815914030410	4	23	2
1069815914030410	17	5	4
1069815914030410	63	23	2
1069815914030410	63	182	2
1069815914030410	66	23	1
1069815914030410	67	23	1
1069815914030410	67	182	1
1069815914030410	68	23	1
1069815914030410	68	182	1
1069815914030410	69	23	1
1069815914030410	69	182	1
1069815914030410	70	23	1
1069815914030410	70	182	1
1069815914030410	71	23	1
1069815914030410	71	182	1
1069815914030410	76	182	2
1069816011030158	63	5	1
1069816011030158	63	182	1
1069816011030158	67	5	1
1069816011030158	67	182	1
1069816013030010	4	23	21
1069816013030010	4	5	22
1069816013030010	4	182	32
1069816013030010	60	23	1
1069816013030010	62	5	2
1069816013030010	63	182	9
1069816013030010	63	23	10
1069816013030010	63	5	13
1069816013030010	64	182	2
1069816013030010	64	23	4
1069816013030010	64	5	7
1069816013030010	66	5	1
1069816013030010	67	23	3
1069816013030010	67	182	3
1069816013030010	67	5	6
1069816013030010	68	23	2
1069816013030010	68	182	2
1069816013030010	68	5	4
1069816013030010	69	23	2
1069816013030010	69	182	2
1069816013030010	69	5	3
1069816013030010	70	5	1
1069816013030010	70	23	1
1069816013030010	70	182	1
1069816013030010	71	5	1
1069816013030010	71	23	1
1069816013030010	71	182	1
1069816013030010	74	5	1
1069816013030039	4	182	59
1069816013030039	4	23	66
1069816013030039	4	5	71
1069816013030039	17	23	1
1069816013030039	17	5	3
1069816013030039	55	5	1
1069816013030039	60	5	1
1069816013030039	63	182	8
1069816013030039	63	23	11
1069816013030039	63	5	16
1069816013030039	66	5	1
1069816013030039	67	5	2
1069816013030039	67	182	2
1069816013030039	67	23	3
1069816013030039	68	182	1
1069816013030039	68	5	2
1069816013030039	68	23	3
1069816013030039	69	182	1
1069816013030039	69	23	2
1069816013030039	69	5	9
1069816013030039	70	5	2
1069816013030039	70	23	3
1069816013030039	70	182	3
1069816013030039	71	5	1
1069816013030039	71	23	1
1069816013030039	71	182	1
1069816013030039	75	5	1
1069816013030039	75	182	4
1069816013030039	76	182	2
1069816013030039	76	5	3
1069816013030041	17	5	1
1069816013030041	17	23	1
1069816013030041	17	182	1
1069816013030052	17	182	1
1069816013030074	63	5	1
1069816013030074	63	23	1
1069816013030074	63	182	1
1069816013030074	67	5	1
1069816013030074	67	23	1
1069816013030074	67	182	1
1069816013030283	63	182	2
1069816013030283	63	5	5
1069816013030283	63	23	5
1069816013030283	64	23	1
1069816013030283	64	5	2
1069816013030283	67	182	1
1069816013030283	67	23	2
1069816013030283	67	5	3
1069816013030283	68	23	1
1069816013030283	68	182	1
1069816013030283	68	5	3
1069816013030283	69	23	1
1069816013030283	69	182	1
1069816013030283	69	5	3
1069816013030283	70	5	1
1069816013030283	70	23	1
1069816013030283	70	182	1
1069816013030283	71	5	1
1069816013030283	71	23	1
1069816013030283	71	182	1
1069816013090088	63	23	1
1069816013090088	63	182	1
1069816013090088	67	23	1
1069816013090088	67	182	1
1069816013090159	4	182	25
1069816013090159	4	23	37
1069816013090159	62	23	7
1069816013090159	63	182	36
1069816013090159	63	23	57
1069816013090159	64	182	5
1069816013090159	64	23	20
1069816013090159	66	23	1
1069816013090159	67	182	4
1069816013090159	67	23	10
1069816013090159	68	182	4
1069816013090159	68	23	5
1069816013090159	69	23	6
1069816013090159	69	182	9
1069816013090159	70	23	1
1069816013090159	70	182	2
1069816013090159	71	23	1
1069816013090159	71	182	2
1069816013090159	75	23	12
1069816013090159	75	182	19
1069816013090159	76	23	12
1069816013090159	76	182	15
1069816013090159	77	182	1
1069816013090159	78	23	1
1069816013090194	2	23	2
1069816013090194	4	23	4
1069816013090194	4	182	7
1069816013090194	17	23	1
1069816013090194	17	182	1
1069816013090194	62	182	1
1069816013090194	63	182	12
1069816013090194	63	23	13
1069816013090194	64	182	1
1069816013090194	66	182	1
1069816013090194	66	23	2
1069816013090194	67	182	3
1069816013090194	67	23	7
1069816013090194	68	182	1
1069816013090194	68	23	2
1069816013090194	69	182	1
1069816013090194	69	23	2
1069816013090194	70	23	1
1069816013090194	70	182	1
1069816013090194	71	23	1
1069816013090194	71	182	1
1069816013090194	75	23	7
1069816013090194	75	182	8
1069816013090194	76	23	7
1069816013090194	76	182	8
1069816013090302	17	5	1
1069816013090302	63	23	1
1069816013090302	63	182	1
1069816013090302	67	23	1
1069816013090302	67	182	1
1069816013090311	63	182	1
1069816013090311	63	23	2
1069816013090311	67	23	1
1069816013090311	67	182	1
1069816013090311	68	23	3
1069816013090311	68	182	3
1069816013090311	69	23	3
1069816013090311	69	182	5
1069816013090311	70	23	1
1069816013090311	70	182	1
1069816013090311	71	23	1
1069816013090311	71	182	1
1069816013090372	62	5	1
1069816013090372	63	23	1
1069816013090372	63	182	1
1069816013090372	63	5	2
1069816013090372	64	5	1
1069816013090372	67	5	2
1069816013090372	67	23	2
1069816013090372	67	182	2
1069816013090372	68	5	1
1069816013090372	68	23	1
1069816013090372	68	182	1
1069816013090372	69	5	1
1069816013090372	69	23	1
1069816013090372	69	182	1
1069816013090372	70	5	1
1069816013090372	70	23	1
1069816013090372	70	182	1
1069816013090372	71	5	1
1069816013090372	71	23	1
1069816013090372	71	182	1
1069816013090412	4	23	6
1069816013090412	4	5	11
1069816013090412	62	5	2
1069816013090412	63	182	5
1069816013090412	63	23	8
1069816013090412	63	5	9
1069816013090412	64	5	1
1069816013090412	67	23	2
1069816013090412	67	182	3
1069816013090412	67	5	4
1069816013090412	68	23	2
1069816013090412	68	182	2
1069816013090412	68	5	4
1069816013090412	69	23	3
1069816013090412	69	5	4
1069816013090412	69	182	4
1069816013090412	75	23	13
1069816013090412	75	5	14
1069816013090412	76	23	8
1069816013090412	76	5	10
1069816013090412	78	5	1
1069816013090412	78	23	3
1069816013090505	4	23	1
1069816013090505	4	5	3
1069816013090505	4	182	3
1069816013090505	62	23	1
1069816013090505	62	5	2
1069816013090505	63	23	2
1069816013090505	63	182	2
1069816013090505	63	5	3
1069816013090505	64	5	1
1069816013090505	64	23	1
1069816013090505	75	182	3
1069816013090505	75	23	4
1069816013090505	75	5	11
1069816013090505	76	182	2
1069816013090505	76	23	4
1069816013090505	76	5	11
1069816013090507	4	23	2
1069816013090507	4	182	2
1069816013090507	17	5	1
1069816013090507	17	23	1
1069816013090507	17	182	2
1069816013090507	63	182	4
1069816013090507	63	23	6
1069816013090507	64	23	1
1069816013090507	67	23	4
1069816013090507	67	182	4
1069816013090507	68	23	1
1069816013090507	68	182	1
1069816013090507	69	23	1
1069816013090507	69	182	1
1069816013090507	70	23	1
1069816013090507	70	182	1
1069816013090507	71	23	1
1069816013090507	71	182	1
1069816013090512	63	23	1
1069816013090512	67	23	1
1069816013090512	68	23	1
1069816013090512	68	182	1
1069816013090512	69	23	1
1069816013090512	69	182	1
1069816013090512	70	23	1
1069816013090512	70	182	1
1069816013090512	71	23	1
1069816013090512	71	182	1
1069816013090514	4	182	1
1069816013090514	63	182	3
1069816013090514	63	23	4
1069816013090514	64	182	1
1069816013090514	64	23	2
1069816013090514	67	23	2
1069816013090514	67	182	2
1069816013090514	68	23	1
1069816013090514	68	182	1
1069816013090514	69	23	1
1069816013090514	69	182	1
1069816013090514	70	23	1
1069816013090514	70	182	1
1069816013090514	71	23	1
1069816013090514	71	182	1
1069816013090517	63	5	1
1069816013090517	63	23	1
